receiver,metric,band_hz,target
R_50x15y,edt,1000,1.9287593579080933
R_50x15y,edt,2000,1.9513122152661282
R_50x15y,edt,4000,1.6262008366164236
R_50x15y,edt,8000,1.0754210201709244
R_50x15y,t20,63,2.6582063703409777
R_50x15y,t20,250,2.3653965956444583
R_50x15y,t20,500,2.0199690211223595
R_50x15y,t20,1000,1.9424566284094265
R_50x15y,t20,2000,1.990377866109545
R_50x15y,t20,4000,1.687478377479848
R_50x15y,t20,8000,1.141790522163645
R_50x15y,c50,63,-12.615839943415704
R_50x15y,c50,125,-13.943211951540388
R_50x15y,c50,250,-6.160033635016438
R_50x15y,c50,500,-5.398524735354432
R_50x15y,c50,1000,-4.087316537780332
R_50x15y,c50,2000,-4.170153035660986
R_50x15y,c50,4000,-2.737048951694734
R_50x15y,c50,8000,-0.2811319385472143
R_50x15y,c80,63,-4.391259838408153
R_50x15y,c80,125,-8.133475026628837
R_50x15y,c80,250,-3.187050783324003
R_50x15y,c80,500,-2.85698604556792
R_50x15y,c80,1000,-2.1000990119452716
R_50x15y,c80,2000,-0.9711308442230627
R_50x15y,c80,4000,0.005728708355495052
R_50x15y,c80,8000,3.1694279764563245
R_50x20y,edt,63,2.0983595053396056
R_50x20y,edt,125,11.363139040103993
R_50x20y,edt,250,2.1509559780749323
R_50x20y,edt,500,2.023013873777219
R_50x20y,edt,1000,1.964707381096782
R_50x20y,edt,2000,1.9390618772839168
R_50x20y,edt,4000,1.6888240475826504
R_50x20y,edt,8000,1.0307319065962348
R_50x20y,t20,63,2.5020167780796085
R_50x20y,t20,125,7.098778520953485
R_50x20y,t20,250,2.2526237886659852
R_50x20y,t20,500,2.0636117047621054
R_50x20y,t20,1000,1.8936652691263391
R_50x20y,t20,2000,1.9807875383027156
R_50x20y,t20,4000,1.7101132651974853
R_50x20y,t20,8000,1.1838399638971213
R_50x20y,c50,63,-13.845728052203262
R_50x20y,c50,125,-9.13150459146318
R_50x20y,c50,250,-6.551737799639804
R_50x20y,c50,500,-4.73775080289793
R_50x20y,c50,1000,-4.708884700686655
R_50x20y,c50,2000,-4.482675742916601
R_50x20y,c50,4000,-2.8684773909730357
R_50x20y,c50,8000,0.33987463469460993
R_50x20y,c80,63,-6.573480631202622
R_50x20y,c80,125,-6.0753817024952275
R_50x20y,c80,250,-3.802439075078646
R_50x20y,c80,500,-2.2651610357284078
R_50x20y,c80,1000,-1.704417677964071
R_50x20y,c80,2000,-2.0069697569901184
R_50x20y,c80,4000,-0.3753113286519699
R_50x20y,c80,8000,3.330761454600103
R_50x25y,edt,63,2.073382231647356
R_50x25y,edt,125,8.894114585695954
R_50x25y,edt,250,2.164651598997633
R_50x25y,edt,500,1.8597071962043306
R_50x25y,edt,1000,1.7843898205517463
R_50x25y,edt,2000,2.046001332018979
R_50x25y,edt,4000,1.6582908113773414
R_50x25y,edt,8000,1.0526309520319737
R_50x25y,t20,63,2.512057027172323
R_50x25y,t20,125,6.803471535522347
R_50x25y,t20,250,2.3323483797795372
R_50x25y,t20,500,2.1100429491599266
R_50x25y,t20,1000,1.8936011562901955
R_50x25y,t20,2000,1.923154186867188
R_50x25y,t20,4000,1.7320588625238142
R_50x25y,t20,8000,1.1633392218665441
R_50x25y,c50,63,-13.713513406432119
R_50x25y,c50,125,-7.200101106840516
R_50x25y,c50,250,-7.076408429490895
R_50x25y,c50,500,-4.767951104319634
R_50x25y,c50,1000,-5.191616300688945
R_50x25y,c50,2000,-4.174430825419326
R_50x25y,c50,4000,-3.133604265902665
R_50x25y,c50,8000,-0.05476322533330355
R_50x25y,c80,63,-8.424518774220358
R_50x25y,c80,125,-5.138646107729235
R_50x25y,c80,250,-3.6848787252294213
R_50x25y,c80,500,-1.7168072670000782
R_50x25y,c80,1000,-1.7450198521068507
R_50x25y,c80,2000,-1.6915197806689273
R_50x25y,c80,4000,-0.303280714674649
R_50x25y,c80,8000,3.247971554064073
R_50x30y,edt,63,2.033672183658872
R_50x30y,edt,125,12.699537651762496
R_50x30y,edt,250,1.980232949059361
R_50x30y,edt,500,2.546718100828589
R_50x30y,edt,1000,1.8227890314251287
R_50x30y,edt,2000,1.9419289218547375
R_50x30y,edt,4000,1.675069592515972
R_50x30y,edt,8000,1.0183353298951292
R_50x30y,t20,63,2.559784201196525
R_50x30y,t20,250,2.135416261448376
R_50x30y,t20,500,2.0393390399102955
R_50x30y,t20,1000,1.872850605299909
R_50x30y,t20,2000,2.0300596933865838
R_50x30y,t20,4000,1.7036573069552257
R_50x30y,t20,8000,1.162528151022609
R_50x30y,c50,63,-13.601035384596445
R_50x30y,c50,125,-6.74853586691018
R_50x30y,c50,250,-6.1341786330435175
R_50x30y,c50,500,-4.943798378462676
R_50x30y,c50,1000,-5.556253835580495
R_50x30y,c50,2000,-4.494520134502039
R_50x30y,c50,4000,-3.146124326221927
R_50x30y,c50,8000,0.01648441030710586
R_50x30y,c80,63,-10.479855993349146
R_50x30y,c80,125,-4.375623265183058
R_50x30y,c80,250,-4.181497091239528
R_50x30y,c80,500,-2.979335239370395
R_50x30y,c80,1000,-1.9894111388485278
R_50x30y,c80,2000,-1.880152207649437
R_50x30y,c80,4000,-0.3191676305686193
R_50x30y,c80,8000,3.2752331740113885
R_50x35y,edt,63,2.002428036915937
R_50x35y,edt,125,11.314077210984879
R_50x35y,edt,250,2.2922682341197436
R_50x35y,edt,500,2.1746822185379693
R_50x35y,edt,1000,1.9074524275309548
R_50x35y,edt,2000,1.9899385221727235
R_50x35y,edt,4000,1.6180214071930032
R_50x35y,edt,8000,1.0142273092569445
R_50x35y,t20,63,2.8147521699858884
R_50x35y,t20,250,2.0327562025370005
R_50x35y,t20,500,2.0026571748104525
R_50x35y,t20,1000,1.9346242111649634
R_50x35y,t20,2000,1.9856324476938099
R_50x35y,t20,4000,1.688338182665047
R_50x35y,t20,8000,1.165125150342472
R_50x35y,c50,63,-14.956326265176196
R_50x35y,c50,125,-7.789609043621431
R_50x35y,c50,250,-6.627038670560847
R_50x35y,c50,500,-6.558088875766757
R_50x35y,c50,1000,-3.85605295639471
R_50x35y,c50,2000,-4.082750983273933
R_50x35y,c50,4000,-3.813668353244104
R_50x35y,c50,8000,-0.7758107380104968
R_50x35y,c80,63,-11.921512243100473
R_50x35y,c80,125,-5.269390378833992
R_50x35y,c80,250,-3.526222326943266
R_50x35y,c80,500,-3.0322351705697703
R_50x35y,c80,1000,-0.7786575127213435
R_50x35y,c80,2000,-1.691885067537859
R_50x35y,c80,4000,-0.41312143994395834
R_50x35y,c80,8000,2.8322837778071963
R_50x40y,edt,63,1.8079144812026111
R_50x40y,edt,125,8.727105856296214
R_50x40y,edt,250,1.8503999690262147
R_50x40y,edt,500,1.8553933943359115
R_50x40y,edt,1000,1.8073656730103367
R_50x40y,edt,2000,1.945275185225635
R_50x40y,edt,4000,1.5361212301687075
R_50x40y,edt,8000,1.0090703288836893
R_50x40y,t20,63,2.8251400842450227
R_50x40y,t20,125,7.360942076048844
R_50x40y,t20,250,2.433597856939835
R_50x40y,t20,500,2.062174489241809
R_50x40y,t20,1000,1.923430014995145
R_50x40y,t20,2000,1.979799130252952
R_50x40y,t20,4000,1.7501287842758975
R_50x40y,t20,8000,1.167441290796338
R_50x40y,c50,63,-21.16148086510002
R_50x40y,c50,125,-6.000041658877117
R_50x40y,c50,250,-9.11005287952774
R_50x40y,c50,500,-5.760728233764243
R_50x40y,c50,1000,-3.751207361766621
R_50x40y,c50,2000,-5.59379575830247
R_50x40y,c50,4000,-3.3964521304323747
R_50x40y,c50,8000,-0.45011206760387035
R_50x40y,c80,63,-12.331422430350393
R_50x40y,c80,125,-4.236184468137533
R_50x40y,c80,250,-4.0142282150604665
R_50x40y,c80,500,-3.271170292785188
R_50x40y,c80,1000,-0.7834715207725353
R_50x40y,c80,2000,-1.921882358824478
R_50x40y,c80,4000,0.42573601609339184
R_50x40y,c80,8000,2.8302178428819085
R_50x45y,edt,63,1.7199740434110766
R_50x45y,edt,125,8.316186811914498
R_50x45y,edt,250,2.141977819605191
R_50x45y,edt,500,1.8106292855586323
R_50x45y,edt,1000,1.70110537248806
R_50x45y,edt,2000,1.9007514178136007
R_50x45y,edt,4000,1.5898466883229188
R_50x45y,edt,8000,1.0419384788512158
R_50x45y,t20,63,2.670757569369909
R_50x45y,t20,125,4.689745563963294
R_50x45y,t20,250,2.2033969177245183
R_50x45y,t20,500,2.1108882202915287
R_50x45y,t20,1000,1.886946463747415
R_50x45y,t20,2000,1.9954249941740994
R_50x45y,t20,4000,1.717056835725112
R_50x45y,t20,8000,1.1422726863701902
R_50x45y,c50,63,-25.29193621429821
R_50x45y,c50,125,-8.534724308847538
R_50x45y,c50,250,-7.187278864606801
R_50x45y,c50,500,-7.151890033308436
R_50x45y,c50,1000,-5.058357742473692
R_50x45y,c50,2000,-5.20876554887001
R_50x45y,c50,4000,-3.0675575941536986
R_50x45y,c50,8000,-0.4377096234045045
R_50x45y,c80,63,-11.381062640403886
R_50x45y,c80,125,-5.820460090169118
R_50x45y,c80,250,-2.881473558165202
R_50x45y,c80,500,-3.5375961651393246
R_50x45y,c80,1000,-2.212927237853986
R_50x45y,c80,2000,-1.5229270550018068
R_50x45y,c80,4000,0.1111252156967016
R_50x45y,c80,8000,2.8400445383084842
R_55x00y,edt,63,1.8633716003890224
R_55x00y,edt,125,8.114636115486634
R_55x00y,edt,250,1.9547895087059943
R_55x00y,edt,500,2.248431464296212
R_55x00y,edt,1000,1.9730304085156827
R_55x00y,edt,2000,1.8510525829617892
R_55x00y,edt,4000,1.6791332728872546
R_55x00y,edt,8000,1.1641900353239865
R_55x00y,t20,63,2.6033884417009885
R_55x00y,t20,125,6.040781622043571
R_55x00y,t20,250,2.1881367586344607
R_55x00y,t20,500,2.1643246075708316
R_55x00y,t20,1000,1.9050622621180318
R_55x00y,t20,2000,2.06308376343501
R_55x00y,t20,4000,1.7068050863043953
R_55x00y,t20,8000,1.1853863189916776
R_55x00y,c50,63,-7.5563323915337595
R_55x00y,c50,125,-8.0721164565407
R_55x00y,c50,250,-4.124622806072409
R_55x00y,c50,500,-5.632847481557944
R_55x00y,c50,1000,-5.926880370734622
R_55x00y,c50,2000,-6.912544486197472
R_55x00y,c50,4000,-6.042294050047682
R_55x00y,c50,8000,-4.421147483937706
R_55x00y,c80,63,-1.5201552592155836
R_55x00y,c80,125,-5.4737010578915255
R_55x00y,c80,250,-0.8955753682207744
R_55x00y,c80,500,-2.233903097936543
R_55x00y,c80,1000,-1.8090782133096894
R_55x00y,c80,2000,-3.0399612365525646
R_55x00y,c80,4000,-2.3177567318640744
R_55x00y,c80,8000,-0.11673712412906315
R_55x05y,edt,63,1.9420473624727412
R_55x05y,edt,125,7.735178459253263
R_55x05y,edt,250,2.2073528741409953
R_55x05y,edt,500,2.09326632932222
R_55x05y,edt,1000,2.009053971221391
R_55x05y,edt,2000,2.068305202038592
R_55x05y,edt,4000,1.6849876240586228
R_55x05y,edt,8000,1.1203225335540492
R_55x05y,t20,63,2.7580032129298644
R_55x05y,t20,125,5.189839746330696
R_55x05y,t20,250,2.048175427823814
R_55x05y,t20,500,1.9887825394871654
R_55x05y,t20,1000,1.8652568860061283
R_55x05y,t20,2000,1.9664001585680722
R_55x05y,t20,4000,1.748977701112022
R_55x05y,t20,8000,1.188892276742021
R_55x05y,c50,63,-11.090178297331686
R_55x05y,c50,125,-12.194954484331808
R_55x05y,c50,250,-4.46018649473426
R_55x05y,c50,500,-3.9316992167811557
R_55x05y,c50,1000,-4.716416626123206
R_55x05y,c50,2000,-5.626818173384235
R_55x05y,c50,4000,-5.32345568965181
R_55x05y,c50,8000,-3.520487594388979
R_55x05y,c80,63,-2.6988967552050678
R_55x05y,c80,125,-8.075770042795794
R_55x05y,c80,250,-1.647274283448322
R_55x05y,c80,500,-2.5375318762890844
R_55x05y,c80,1000,-1.6165117946031566
R_55x05y,c80,2000,-2.466711139410277
R_55x05y,c80,4000,-2.0751082115664863
R_55x05y,c80,8000,0.37737548481212324
R_55x10y,edt,63,2.0044824473730882
R_55x10y,edt,125,7.620004859575807
R_55x10y,edt,250,2.32165909868806
R_55x10y,edt,500,1.856207485111896
R_55x10y,edt,1000,1.8688464647191607
R_55x10y,edt,2000,2.0900440088532792
R_55x10y,edt,4000,1.7811359728346488
R_55x10y,edt,8000,1.1444700285303961
R_55x10y,t20,63,2.769880165033025
R_55x10y,t20,125,6.412589532818891
R_55x10y,t20,250,2.125437300543175
R_55x10y,t20,500,2.249757269273678
R_55x10y,t20,1000,1.9125045149177793
R_55x10y,t20,2000,1.938607360513787
R_55x10y,t20,4000,1.6865914987267636
R_55x10y,t20,8000,1.1870267555376153
R_55x10y,c50,63,-14.424887412232296
R_55x10y,c50,125,-14.823816176924513
R_55x10y,c50,250,-5.329811253088078
R_55x10y,c50,500,-5.806878923200203
R_55x10y,c50,1000,-4.720173830541618
R_55x10y,c50,2000,-5.655254148831269
R_55x10y,c50,4000,-3.7884146000217296
R_55x10y,c50,8000,-1.8924725333268808
R_55x10y,c80,63,-4.153389244953622
R_55x10y,c80,125,-8.406571767175283
R_55x10y,c80,250,-2.8032865415975228
R_55x10y,c80,500,-1.9316419978775183
R_55x10y,c80,1000,-1.1964770954229205
R_55x10y,c80,2000,-2.3118302275827856
R_55x10y,c80,4000,-0.9748609904446226
R_55x10y,c80,8000,1.372557757596001
R_55x15y,edt,63,2.0201217020298654
R_55x15y,edt,125,8.315891094182895
R_55x15y,edt,250,2.3415248062544256
R_55x15y,edt,500,2.1578607120002156
R_55x15y,edt,1000,1.9505115958072459
R_55x15y,edt,2000,1.9411951190049543
R_55x15y,edt,4000,1.746033277995052
R_55x15y,edt,8000,1.1115631678675182
R_55x15y,t20,63,2.6140185463312537
R_55x15y,t20,125,8.559934940714944
R_55x15y,t20,250,2.2062646713534044
R_55x15y,t20,500,2.0870112115857524
R_55x15y,t20,1000,1.8013946179442553
R_55x15y,t20,2000,2.016528075903388
R_55x15y,t20,4000,1.687295922780626
R_55x15y,t20,8000,1.1747228464840977
R_55x15y,c50,63,-16.860758556831623
R_55x15y,c50,125,-15.19188895365273
R_55x15y,c50,250,-6.7360087698018685
R_55x15y,c50,500,-5.462271393804549
R_55x15y,c50,1000,-3.92505887261936
R_55x15y,c50,2000,-5.016600693758605
R_55x15y,c50,4000,-3.89289246540145
R_55x15y,c50,8000,-0.8173125761215039
R_55x15y,c80,63,-5.8094411416409955
R_55x15y,c80,125,-5.870096003632936
R_55x15y,c80,250,-4.60066482170595
R_55x15y,c80,500,-2.582442912407613
R_55x15y,c80,1000,-1.8658057132342685
R_55x15y,c80,2000,-1.9535321416160696
R_55x15y,c80,4000,-1.098660863109084
R_55x15y,c80,8000,2.4192745687614168
R_55x20y,edt,63,2.007597747495943
R_55x20y,edt,125,5.378388444868049
R_55x20y,edt,250,2.2058081989125844
R_55x20y,edt,500,1.971520331427655
R_55x20y,edt,1000,1.880389227927188
R_55x20y,edt,2000,1.9846315239844379
R_55x20y,edt,4000,1.6283789313983223
R_55x20y,edt,8000,1.0598813920689838
R_55x20y,t20,63,2.6777854476846357
R_55x20y,t20,125,7.58118337791399
R_55x20y,t20,250,1.9617390762161118
R_55x20y,t20,500,1.967761625588605
R_55x20y,t20,1000,1.831027332052138
R_55x20y,t20,2000,2.0051251141931448
R_55x20y,t20,4000,1.7443259437250698
R_55x20y,t20,8000,1.1714700232823183
R_55x20y,c50,63,-17.612811002897423
R_55x20y,c50,125,-10.867052038101956
R_55x20y,c50,250,-6.137866523595879
R_55x20y,c50,500,-5.456316816806125
R_55x20y,c50,1000,-5.498853859166211
R_55x20y,c50,2000,-4.980329913398887
R_55x20y,c50,4000,-4.007613061304937
R_55x20y,c50,8000,-0.7172648876905576
R_55x20y,c80,63,-8.161971571887145
R_55x20y,c80,125,-4.942705932447901
R_55x20y,c80,250,-3.8518756173761535
R_55x20y,c80,500,-1.8475844647407056
R_55x20y,c80,1000,-2.6218077280400625
R_55x20y,c80,2000,-2.1086443736342906
R_55x20y,c80,4000,-0.23523908528483226
R_55x20y,c80,8000,2.743569928887817
R_55x25y,edt,63,1.993981730923655
R_55x25y,edt,125,7.564051672672562
R_55x25y,edt,250,2.126207100135553
R_55x25y,edt,500,2.162526719946681
R_55x25y,edt,1000,1.911113293485977
R_55x25y,edt,2000,1.9063644397791453
R_55x25y,edt,4000,1.6551080786955894
R_55x25y,edt,8000,1.0848617965501355
R_55x25y,t20,63,2.76282606618985
R_55x25y,t20,125,6.6388584012924765
R_55x25y,t20,250,2.162365391351273
R_55x25y,t20,500,2.11759662209891
R_55x25y,t20,1000,1.9052239846614405
R_55x25y,t20,2000,1.9930440506419553
R_55x25y,t20,4000,1.7255799640287548
R_55x25y,t20,8000,1.1830704157714391
R_55x25y,c50,63,-16.82448530566091
R_55x25y,c50,125,-9.454936699236281
R_55x25y,c50,250,-4.916793807500871
R_55x25y,c50,500,-5.0619100652610385
R_55x25y,c50,1000,-5.1454439516251025
R_55x25y,c50,2000,-4.458247051018061
R_55x25y,c50,4000,-3.528220297312413
R_55x25y,c50,8000,-0.7946203039122813
R_55x25y,c80,63,-10.46201988648027
R_55x25y,c80,125,-6.024901327909653
R_55x25y,c80,250,-3.027155464079152
R_55x25y,c80,500,-2.145126050563793
R_55x25y,c80,1000,-1.7969253440086965
R_55x25y,c80,2000,-1.7407163128608094
R_55x25y,c80,4000,-0.47473919795219655
R_55x25y,c80,8000,2.589470219880132
R_55x30y,edt,63,2.035387930081789
R_55x30y,edt,125,12.75642048050619
R_55x30y,edt,250,1.9667103002774848
R_55x30y,edt,500,2.009482710218911
R_55x30y,edt,1000,1.8564456509471026
R_55x30y,edt,2000,2.040929232097826
R_55x30y,edt,4000,1.689539178385187
R_55x30y,edt,8000,1.0444760634620223
R_55x30y,t20,63,2.8235137111787347
R_55x30y,t20,250,2.2605513398389108
R_55x30y,t20,500,2.0296312824588614
R_55x30y,t20,1000,1.8891034595660565
R_55x30y,t20,2000,1.9752343382373156
R_55x30y,t20,4000,1.7242702260917246
R_55x30y,t20,8000,1.1828328729630446
R_55x30y,c50,63,-16.02496541729716
R_55x30y,c50,125,-8.841507917519374
R_55x30y,c50,250,-5.08854372423802
R_55x30y,c50,500,-6.294723288537663
R_55x30y,c50,1000,-4.076225722943235
R_55x30y,c50,2000,-5.070781726921351
R_55x30y,c50,4000,-3.2895461399252355
R_55x30y,c50,8000,-0.5618515147933949
R_55x30y,c80,63,-12.45976515134907
R_55x30y,c80,125,-4.749023586829101
R_55x30y,c80,250,-3.511798175248131
R_55x30y,c80,500,-3.2825180318413065
R_55x30y,c80,1000,-1.705905830495893
R_55x30y,c80,2000,-1.937254103585163
R_55x30y,c80,4000,-0.24220236371097897
R_55x30y,c80,8000,2.745405352761096
R_55x35y,edt,63,2.061019382851683
R_55x35y,edt,125,12.51823546693686
R_55x35y,edt,250,2.245735651339473
R_55x35y,edt,500,2.2507731173251737
R_55x35y,edt,1000,1.8857982922712941
R_55x35y,edt,2000,2.0556336917687603
R_55x35y,edt,4000,1.6649462127698569
R_55x35y,edt,8000,1.0081782797693193
R_55x35y,t20,63,3.0752666379228444
R_55x35y,t20,250,2.3700574868667115
R_55x35y,t20,500,2.0195400055031
R_55x35y,t20,1000,1.8726498015403854
R_55x35y,t20,2000,1.9188999279196042
R_55x35y,t20,4000,1.7518793097762886
R_55x35y,t20,8000,1.1957244822750746
R_55x35y,c50,63,-16.348003122189255
R_55x35y,c50,125,-9.358607649349878
R_55x35y,c50,250,-4.363908290429932
R_55x35y,c50,500,-4.6709107025247505
R_55x35y,c50,1000,-5.821681311547868
R_55x35y,c50,2000,-4.055745405986012
R_55x35y,c50,4000,-3.2170621296144915
R_55x35y,c50,8000,-0.48097446043350783
R_55x35y,c80,63,-12.346938090472484
R_55x35y,c80,125,-5.623575773806367
R_55x35y,c80,250,-1.4502555879533037
R_55x35y,c80,500,-3.073829015466857
R_55x35y,c80,1000,-2.131175825624936
R_55x35y,c80,2000,-1.4312986641539418
R_55x35y,c80,4000,-0.343496852535235
R_55x35y,c80,8000,2.9083652152576227
R_55x40y,edt,63,1.7639558327163951
R_55x40y,edt,125,10.939530280516324
R_55x40y,edt,250,2.2444070372827443
R_55x40y,edt,500,2.108528175088065
R_55x40y,edt,1000,1.8691235771053203
R_55x40y,edt,2000,1.8768878607822224
R_55x40y,edt,4000,1.6535730276243765
R_55x40y,edt,8000,1.049107797520728
R_55x40y,t20,63,3.1567577556583997
R_55x40y,t20,125,9.517549365542394
R_55x40y,t20,250,2.3898034465426594
R_55x40y,t20,500,2.057188037216247
R_55x40y,t20,1000,1.8886769151938902
R_55x40y,t20,2000,2.0623244564206487
R_55x40y,t20,4000,1.7154767385264333
R_55x40y,t20,8000,1.1520159532402174
R_55x40y,c50,63,-19.740317453773066
R_55x40y,c50,125,-6.053963075002589
R_55x40y,c50,250,-7.915644726499878
R_55x40y,c50,500,-4.554868757991805
R_55x40y,c50,1000,-4.817022367809555
R_55x40y,c50,2000,-4.242329246059811
R_55x40y,c50,4000,-3.5248699664094914
R_55x40y,c50,8000,-0.8314189497217219
R_55x40y,c80,63,-9.394531272792735
R_55x40y,c80,125,-4.435769420880547
R_55x40y,c80,250,-4.342943464514687
R_55x40y,c80,500,-1.3099950493212595
R_55x40y,c80,1000,-2.2466722976280233
R_55x40y,c80,2000,-1.476126930318086
R_55x40y,c80,4000,-0.8266455227851153
R_55x40y,c80,8000,2.350926421480005
R_55x45y,edt,63,1.5891900385380484
R_55x45y,edt,125,10.450917269415177
R_55x45y,edt,250,2.109376131299589
R_55x45y,edt,500,2.164206408924827
R_55x45y,edt,1000,1.9753616430545817
R_55x45y,edt,2000,1.9265718807649557
R_55x45y,edt,4000,1.643482485326644
R_55x45y,edt,8000,0.9792907080206478
R_55x45y,t20,63,2.5948846698115022
R_55x45y,t20,125,9.322465676015526
R_55x45y,t20,250,2.1293351082242498
R_55x45y,t20,500,1.9989192762470545
R_55x45y,t20,1000,1.868824631557418
R_55x45y,t20,2000,1.926237227002845
R_55x45y,t20,4000,1.6838994221971442
R_55x45y,t20,8000,1.1651384261741302
R_55x45y,c50,63,-20.0304747455651
R_55x45y,c50,125,-6.995560791433749
R_55x45y,c50,250,-6.099548385147258
R_55x45y,c50,500,-7.243192832510088
R_55x45y,c50,1000,-4.244691682268397
R_55x45y,c50,2000,-4.760770254061309
R_55x45y,c50,4000,-3.1332825203856984
R_55x45y,c50,8000,-0.37415947981764275
R_55x45y,c80,63,-9.00546192787634
R_55x45y,c80,125,-4.971423653573096
R_55x45y,c80,250,-3.3299923522326242
R_55x45y,c80,500,-3.4933230811727904
R_55x45y,c80,1000,-1.7326623389156963
R_55x45y,c80,2000,-1.7773183510054258
R_55x45y,c80,4000,0.026408442384617634
R_55x45y,c80,8000,2.9024748852548337
R_60x00y,edt,63,1.8431376028067206
R_60x00y,edt,125,7.593605397826628
R_60x00y,edt,250,2.044953903128367
R_60x00y,edt,500,2.219945683813921
R_60x00y,edt,1000,1.9983232428715196
R_60x00y,edt,2000,2.246765900887785
R_60x00y,edt,4000,1.738241694105254
R_60x00y,edt,8000,1.1809360109106632
R_60x00y,t20,63,2.5510550538240158
R_60x00y,t20,125,6.020136387596174
R_60x00y,t20,250,2.088217961594478
R_60x00y,t20,500,1.9895249164491329
R_60x00y,t20,1000,1.889745129470642
R_60x00y,t20,2000,1.9424720365751436
R_60x00y,t20,4000,1.7390823616331128
R_60x00y,t20,8000,1.168295725704856
R_60x00y,c50,63,-13.933491423569137
R_60x00y,c50,125,-10.972426293933747
R_60x00y,c50,250,-4.8356141211797095
R_60x00y,c50,500,-5.639339250869895
R_60x00y,c50,1000,-5.929069324641932
R_60x00y,c50,2000,-6.089436037565577
R_60x00y,c50,4000,-6.1439091944276605
R_60x00y,c50,8000,-5.022729321166812
R_60x00y,c80,63,-5.254819857412835
R_60x00y,c80,125,-7.77499843391983
R_60x00y,c80,250,-1.7532473147753411
R_60x00y,c80,500,-2.746162145467373
R_60x00y,c80,1000,-2.8782085824542274
R_60x00y,c80,2000,-2.6167845355556967
R_60x00y,c80,4000,-2.394607876145152
R_60x00y,c80,8000,-0.6424807300619866
R_60x05y,edt,63,1.9163433523660545
R_60x05y,edt,125,8.312662027986601
R_60x05y,edt,250,2.258466928306737
R_60x05y,edt,500,1.927257102982983
R_60x05y,edt,1000,1.8724911435063734
R_60x05y,edt,2000,2.03781727923438
R_60x05y,edt,4000,1.6849606537095778
R_60x05y,edt,8000,1.1574213736752506
R_60x05y,t20,63,2.7364764423559502
R_60x05y,t20,125,4.4339928925565255
R_60x05y,t20,250,2.2650566459138672
R_60x05y,t20,500,2.113862020085058
R_60x05y,t20,1000,1.8829820612059567
R_60x05y,t20,2000,2.0013268031921756
R_60x05y,t20,4000,1.6837228317164217
R_60x05y,t20,8000,1.1828261629085708
R_60x05y,c50,63,-17.958885952789657
R_60x05y,c50,125,-14.35422407128106
R_60x05y,c50,250,-6.247135329680866
R_60x05y,c50,500,-5.174349749483565
R_60x05y,c50,1000,-6.0864724066622795
R_60x05y,c50,2000,-6.458310203985828
R_60x05y,c50,4000,-5.854837911385462
R_60x05y,c50,8000,-3.6961697907141318
R_60x05y,c80,63,-6.0403339979259085
R_60x05y,c80,125,-11.144402790629425
R_60x05y,c80,250,-3.0144179254171326
R_60x05y,c80,500,-2.1759157330247154
R_60x05y,c80,1000,-2.482304203345195
R_60x05y,c80,2000,-2.74273670836614
R_60x05y,c80,4000,-2.10925031412145
R_60x05y,c80,8000,0.13353759781279662
R_60x10y,edt,63,2.007868652431836
R_60x10y,edt,125,8.829856825988232
R_60x10y,edt,250,2.2151902684468388
R_60x10y,edt,500,2.0483054530262508
R_60x10y,edt,1000,1.9381159427284234
R_60x10y,edt,2000,2.0590326502478473
R_60x10y,edt,4000,1.6902916776249755
R_60x10y,edt,8000,1.1384778464268612
R_60x10y,t20,63,2.7523072519719545
R_60x10y,t20,125,4.9028328490017605
R_60x10y,t20,250,2.2191363619738116
R_60x10y,t20,500,2.1592524590115305
R_60x10y,t20,1000,1.7892708644947233
R_60x10y,t20,2000,1.9847424716815227
R_60x10y,t20,4000,1.7306744995213175
R_60x10y,t20,8000,1.1759308447603765
R_60x10y,c50,63,-20.075264373459035
R_60x10y,c50,125,-18.952166100127027
R_60x10y,c50,250,-6.530194361767353
R_60x10y,c50,500,-5.358196232117878
R_60x10y,c50,1000,-4.795134421493473
R_60x10y,c50,2000,-5.332734782914514
R_60x10y,c50,4000,-5.143755128369964
R_60x10y,c50,8000,-2.688228496169926
R_60x10y,c80,63,-7.125131775749694
R_60x10y,c80,125,-11.032722889183791
R_60x10y,c80,250,-4.366739072214357
R_60x10y,c80,500,-2.9716217308137955
R_60x10y,c80,1000,-2.034647034151705
R_60x10y,c80,2000,-2.801101020135566
R_60x10y,c80,4000,-1.8946770752588407
R_60x10y,c80,8000,0.55443003814747
R_60x15y,edt,63,2.010399795953628
R_60x15y,edt,125,7.32779355711259
R_60x15y,edt,250,2.142713190849889
R_60x15y,edt,500,1.9711673085619557
R_60x15y,edt,1000,1.8655706201215343
R_60x15y,edt,2000,1.9854653344730453
R_60x15y,edt,4000,1.690791176322017
R_60x15y,edt,8000,1.1461165064337462
R_60x15y,t20,63,2.482007554301767
R_60x15y,t20,125,6.203911889674429
R_60x15y,t20,250,2.1605912368237647
R_60x15y,t20,500,2.1601015400130805
R_60x15y,t20,1000,1.9201734173887237
R_60x15y,t20,2000,2.0170344827541955
R_60x15y,t20,4000,1.7365657787420206
R_60x15y,t20,8000,1.1573123959465188
R_60x15y,c50,63,-19.5469567351634
R_60x15y,c50,125,-17.505339815052803
R_60x15y,c50,250,-6.778483170087862
R_60x15y,c50,500,-5.397239814238302
R_60x15y,c50,1000,-4.368517974605319
